"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC-BY"
"License URL","http://creativecommons.org/licenses/by/4.0/"
"Documentation URL","http://paleobiodb.org/data1.2/occs/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&base_name=cetacea&taxon_reso=species"
"Access Time","Thu 2017-02-02 00:26:29 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","cetacea"
"","idreso","species"
"","timerule","major"
"","taxon_status","all"
"Elapsed Time","0.112"
"Records Found","1922"
"Records Returned","1922"
"Records:"
"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no"
"575051","occ","","","60448","Cynthiacetus maxwelli","species","63144","","Cynthiacetus maxwelli","species","63144","Priabonian","","38","33.9","12000"
"575052","occ","","","60449","Cynthiacetus maxwelli","species","63144","","Cynthiacetus maxwelli","species","63144","Priabonian","","38","33.9","12000"
"575053","occ","","","60450","Cynthiacetus maxwelli","species","63144","","Cynthiacetus maxwelli","species","63144","Priabonian","","38","33.9","12000"
"575054","occ","20176","","28983","Cynthiacetus maxwelli","species","63144","","Cynthiacetus maxwelli","species","63144","Priabonian","","38","33.9","12000"
"575055","occ","","","45637","Cynthiacetus maxwelli","species","63144","","Cynthiacetus maxwelli","species","63144","Priabonian","","38","33.9","12000"
"575056","occ","20174","","60451","Cynthiacetus maxwelli","species","63144","","Cynthiacetus maxwelli","species","63144","Priabonian","","38","33.9","12000"
"575057","occ","","","49885","Cynthiacetus maxwelli","species","63144","","Cynthiacetus maxwelli","species","63144","Priabonian","","38","33.9","12000"
"575058","occ","","","60452","Cynthiacetus maxwelli","species","63144","","Cynthiacetus maxwelli","species","63144","Bartonian","","41.3","38","12000"
"595049","occ","21545","","63049","""Mauicetus"" lophocephalus","species","83515","recombined as","Tokarahia lophocephalus","species","83515","Duntroonian","","27.3","25.2","29544"
"595050","occ","21546","","63049","""Mauicetus"" waitakiensis","species","83516","recombined as","Tohoraata waitakiensis","species","83516","Duntroonian","","27.3","25.2","29544"
"598736","occ","","","46083","n. gen. Piscocetus n. sp. sacaco","species","53145","","Piscocetus sacaco","species","53145","Messinian","","7.246","5.333","4358"
"598737","occ","","","45485","Piscobalaena nana","species","63933","","Piscobalaena nana","species","63933","Tortonian","","11.62","7.246","18255"
"600687","occ","24765","","63838","Cynthiacetus n. sp. peruvianus","species","185633","","Cynthiacetus peruvianus","species","185633","Priabonian","","38","33.9","36185"
"607031","occ","","","45503","n. gen. Zygophyseter n. sp. varolai","species","85977","","Zygophyseter varolai","species","85977","Tortonian","","11.62","7.246","18691"
"608913","occ","","","65172","Ziphius cavirostris","species","64703","","Ziphius cavirostris","species","64703","Holocene","","0.0117","0","18776"
"609551","occ","","","65246","Eoplatanista n. sp. taurinensis","species","86577","","Eoplatanista taurinensis","species","86577","Burdigalian","","20.44","15.97","18833"
"610346","occ","","","65405","Tursiops cf. truncatus","species","64472","","Tursiops truncatus","species","102834","Pleistocene","","2.588","0.0117","18853"
"610365","occ","","","65161","Schizodelphis sulcatus","species","63690","","Schizodelphis sulcatus","species","63687","Burdigalian","","20.44","15.97","18854"
"613790","occ","","","47947","Zeuglodon n. sp. osiris","species","62982","recombined as","Saghacetus osiris","species","62982","Priabonian","","38","33.9","11950"
"613794","occ","","","65974","Zeuglodon n. sp. isis","species","62984","recombined as","Basilosaurus isis","species","62984","Priabonian","","38","33.9","11952"
"614659","occ","","","66064","Pachyacanthus n. sp. andrussovi","species","86852","subjective synonym of","Pachyacanthus suessii","species","64470","Serravallian","","13.82","11.62","18919"
"614660","occ","","","66064","Pachyacanthus n. sp. bajarunasi","species","86853","subjective synonym of","Pachyacanthus suessii","species","64470","Serravallian","","13.82","11.62","18919"
"614662","occ","","","66066","n. gen. Caviziphius n. sp. altirostris","species","86864","","Caviziphius altirostris","species","86864","Middle Miocene","Late Miocene","15.97","5.333","18923"
"616589","occ","","","66306","Delphinus n. sp. karsteni","species","87420","recombined as","Globicephalus karsteni","species","87420","Neogene","","23.03","2.588","18971"
"618588","occ","","","47187","Champsodelphis n. sp. ombonii","species","63678","recombined as","Dalpiazina ombonii","species","63678","Burdigalian","","20.44","15.97","15278"
"618589","occ","","","66595","Delphinus n. sp. tetragorhinus","species","63675","recombined as","Medocinia tetragorhina","species","63675","Burdigalian","","20.44","15.97","28668"
"618592","occ","","","66598","Balaena n. sp. cuvierii","species","68447","recombined as","Protororqualus cuvieri","species","68447","Piacenzian","","3.6","2.588","15521"
"621975","occ","","","51680","Squalodon n. sp. antverpiensis","species","63420","","Squalodon antverpiensis","species","63420","Langhian","Serravallian","15.97","11.62","15445"
"621976","occ","","","66958","Balaena n. sp. belgica","species","68975","recombined as","Eubalaena belgica","species","68975","Piacenzian","","3.6","2.588","25565"
"621979","occ","","","66960","Ziphirostrum n. sp. marginatum","species","64609","","Ziphirostrum marginatum","species","64609","Tortonian","","11.62","7.246","12767"
"621982","occ","","","59123","Priscodelphinus n. sp. morckhoviensis","species","64641","recombined as","Schizodelphis morckhoviensis","species","64641","Langhian","Serravallian","15.97","11.62","12768"
"621983","occ","","","53679","Priscodelphinus cristatus","species","64644","recombined as","Xiphiacetus cristatus","species","64644","Langhian","Serravallian","15.97","11.62","12768"
"621984","occ","","","53679","Isocetus depauwii","species","64869","corrected to","Isocetus depauwi","species","64869","Langhian","Serravallian","15.97","11.62","12641"
"622534","occ","","","66961","n. gen. Placoziphius n. sp. duboisii","species","64465","","Placoziphius duboisii","species","64465","Aquitanian","Burdigalian","23.03","15.97","12644"
"622543","occ","","","51680","Eudelphis n. sp. mortezelensis","species","64624","","Eudelphis mortezelensis","species","64624","Langhian","Serravallian","15.97","11.62","12768"
"622544","occ","","","66960","Cetorhynchus n. sp. atavus","species","64651","","Cetorhynchus atavus","species","64651","Tortonian","","11.62","7.246","12188"
"622545","occ","","","67015","Choneziphius planirostris","species","63618","","Choneziphius planirostris","species","67993","Middle Miocene","","15.97","11.608","19106"
"622553","occ","","","66960","Herpetocetus n. sp. scaldiensis","species","64450","","Herpetocetus scaldiensis","species","64450","Tortonian","","11.62","7.246","19106"
"622554","occ","","","66960","Amphicetus later","species","64451","","Amphicetus later","species","64451","Tortonian","","11.62","7.246","19106"
"622556","occ","","","66960","Plesiocetus hupschi","species","146637","misspelling of, recombined as","Plesiocetopsis hupschii","species","69123","Tortonian","","11.62","7.246","19106"
"622593","occ","","","52049","Eurhinodelphis cocheteuxi","species","64595","","Eurhinodelphis cocheteuxi","species","64595","Tortonian","","11.62","7.246","19106"
"622596","occ","","","52049","Eurhinodelphis longirostris","species","69732","","Eurhinodelphis longirostris","species","69732","Tortonian","","11.62","7.246","19106"
"622605","occ","","","67022","Plesiocetus hupschii","species","69123","recombined as","Plesiocetopsis hupschii","species","69123","Burdigalian","Serravallian","20.44","11.62","19106"
"622607","occ","","","67022","Mesocetus n. sp. longirostris","species","64457","","Mesocetus longirostris","species","64457","Burdigalian","Serravallian","20.44","11.62","12642"
"622610","occ","","","67022","n. gen. Scaldicetus n. sp. caretti","species","64596","","Scaldicetus caretti","species","64596","Burdigalian","Serravallian","20.44","11.62","12761"
"622620","occ","","","67024","Scaldicetus caretti","species","64596","","Scaldicetus caretti","species","64596","Middle Miocene","","15.97","11.608","19106"
"622621","occ","","","67025","Choneziphius planirostris","species","63618","","Choneziphius planirostris","species","67993","Middle Miocene","","15.97","11.608","19106"
"622623","occ","","","67026","Eurhinodelphis longirostris","species","69732","","Eurhinodelphis longirostris","species","69732","Tortonian","","11.62","7.246","19106"
"622624","occ","","","67026","Heterocetus brevifrons","species","64456","","Heterocetus brevifrons","species","70452","Tortonian","","11.62","7.246","19106"
"622630","occ","","","67027","Balaenula n. sp. balaenopsis","species","64444","","Balaenula balaenopsis","species","68973","Zanclean","","5.333","3.6","12326"
"622632","occ","","","67027","n. gen. Balaenotus n. sp. insignis","species","64447","","Balaenotus insignis","species","64447","Zanclean","","5.333","3.6","12326"
"622633","occ","","","67027","Herpetocetus scaldiensis","species","64450","","Herpetocetus scaldiensis","species","64450","Zanclean","","5.333","3.6","12326"
"622635","occ","","","59123","Plesiocetus hupschii","species","69123","recombined as","Plesiocetopsis hupschii","species","69123","Langhian","Serravallian","15.97","11.62","19106"
"622649","occ","","","67029","Balaenula balaenopsis","species","64444","","Balaenula balaenopsis","species","68973","Pliocene","","5.333","2.588","19106"
"622955","occ","","","67022","Hoplocetus n. sp. borgerhoutensis","species","69222","","Hoplocetus borgerhoutensis","species","69222","Burdigalian","Serravallian","20.44","11.62","12768"
"623389","occ","","","67108","Tursiops n. sp. capellinii","species","71644","","Tursiops capellinii","species","71644","Zanclean","","5.333","3.6","19138"
"625013","occ","","","55602","Ischyrorhynchus vanbenedeni","species","63859","","Ischyrorhynchus vanbenedeni","species","63859","Tortonian","","11.62","7.246","19222"
"632283","occ","","","68025","Pontoporia blainvillei","species","63541","recombined as","Pontoporia blainvillii","species","68423","Holocene","","0.0117","0","19473"
"632284","occ","","","68026","Pontoporia blainvillei","species","63541","recombined as","Pontoporia blainvillii","species","68423","Holocene","","0.0117","0","19473"
"632285","occ","","","68027","Inia geoffrensis","species","63507","","Inia geoffrensis","species","94011","Holocene","","0.0117","0","19474"
"632286","occ","","","68028","Lipotes vexillifer","species","63539","","Lipotes vexillifer","species","63539","Holocene","","0.0117","0","19475"
"632287","occ","","","68028","Neophocaena phocaenoides","species","64883","","Neophocaena phocaenoides","species","64547","Holocene","","0.0117","0","19475"
"632288","occ","","","68029","Orcaella brevirostris","species","108775","","Orcaella brevirostris","species","63582","Holocene","","0.0117","0","19476"
"632289","occ","","","68029","Platanista gangetica","species","63565","","Platanista gangetica","species","63562","Holocene","","0.0117","0","19476"
"632290","occ","","","68030","Steno bredanensis","species","64536","","Steno bredanensis","species","63567","Holocene","","0.0117","0","19477"
"632291","occ","","","68030","Stenella longirostris","species","82057","","Stenella longirostris","species","82058","Holocene","","0.0117","0","19477"
"632293","occ","","","68031","Sotalia guianensis","species","69750","subjective synonym of","Sotalia fluviatilis","species","94788","Holocene","","0.0117","0","19478"
"632294","occ","","","68033","Mesoplodon peruvianus","species","81914","","Mesoplodon peruvianus","species","81914","Holocene","","0.0117","0","19480"
"632295","occ","","","68034","Mesoplodon ginkgodens","species","82031","","Mesoplodon ginkgodens","species","82031","Holocene","","0.0117","0","19480"
"632296","occ","","","68035","Mesoplodon densirostris","species","82039","","Mesoplodon densirostris","species","113230","Holocene","","0.0117","0","19480"
"632297","occ","","","68036","Mesoplodon densirostris","species","82039","","Mesoplodon densirostris","species","113230","Holocene","","0.0117","0","19480"
"640115","occ","","","68974","n. gen. Archaeodelphis n. sp. patrius","species","63246","","Archaeodelphis patrius","species","63246","Chattian","","28.1","23.03","11889"
"643955","occ","","","69541","Delphinus delphis","species","64534","","Delphinus delphis","species","64534","Gelasian","","2.588","1.806","23350"
"645382","occ","","","69712","Mesocetus hungaricus","species","68704","","Mesocetus hungaricus","species","68704","MN 6","MN 7 + 8","13.65","11.1","23390"
"645383","occ","","","69712","Schizodelphis cf. sulcatus","species","63690","","Schizodelphis sulcatus","species","63687","MN 6","MN 7 + 8","13.65","11.1","23390"
"652853","occ","","","18559","Pomatodelphis inaequalis","species","62907","","Pomatodelphis inaequalis","species","62907","Hemphillian","","10.3","4.9","23650"
"652880","occ","","","70517","Squalodon calvertensis","species","68288","","Squalodon calvertensis","species","68288","Aquitanian","","23.03","20.44","23660"
"653012","occ","32680","","70534","n. gen. Arktocara n. sp. yakataga","species","346065","","Arktocara yakataga","species","346065","Chattian","","28.1","23.03","60129"
"653458","occ","","","70547","aff. Messapicetus longirostris","species","62947","","Messapicetus longirostris","species","62947","Tortonian","","11.62","7.246","23667"
"653484","occ","","","70507","Kentriodon fuchsii","species","96913","","Kentriodon fuchsii","species","65723","MN 7 + 8","","12.75","11.1","23642"
"653487","occ","","","70509","Champsodelphis carniolicus ?","species","68809","recombined as","Delphinodon carniolicus","species","68809","Badenian","","13.65","12.7","23681"
